productId,avg_rating,rating_count
B000FIXYD2,3.4,5
B000FIXYDC,3.6666666666666665,3
B000FIY3FK,5.0,3
B000FIY3FU,5.0,1
B000FIY3G4,4.0,2
B000FIY3H8,4.6,5
B000FIY3HI,4.6,5
B000FIZVY2,3.5,2
B000FIZVYM,4.0,5
B000FIZVYW,4.4,5
B000FIZW00,4.857142857142857,7
B000FIZW50,4.125,8
B000FIZW5K,3.0,4
B000FIZW5U,3.5,4
B000FJ01FK,4.0,2
B000FJ01FU,4.6,5
B000FJEURA,4.666666666666667,3
B000FJKQHI,5.0,1
B000FJLXHU,4.777777777777778,9
B000FJXOSG,4.0,1
B000FJZB50,4.0,1
B000FJZB64,4.0,1
B000FK2O3G,4.0,1
B000FK52B2,4.25,4
B000FK5O0G,4.5,2
B000FK63IS,4.574468085106383,47
B000FK63LK,4.947368421052632,19
B000FK63M4,5.0,6
B000FK63QA,5.0,8
B000FK63RY,5.0,3
B000FK63SS,4.866666666666666,15
B000FK63TW,4.571428571428571,7
B000FK63U6,5.0,6
B000FK63XI,4.444444444444445,9
B000FK79Q8,3.8333333333333335,6
B000FK7G16,3.8,5
B000FK7G1Q,4.0,2
B000FK7G20,4.0,2
B000FK7PP8,5.0,1
B000FK7PQW,4.956521739130435,23
B000FK7PYY,5.0,7
B000FK884K,5.0,2
B000FK8HJQ,4.0,5
B000FK8VHE,4.588235294117647,17
B000FK8VMY,5.0,3
B000FK8VSS,5.0,3
B000FK8VT2,5.0,2
B000FK9CFE,5.0,1
B000FK9CH2,5.0,1
B000FK9CHM,5.0,1
B000FKAYO2,4.642857142857143,14
B000FKAYVK,4.888888888888889,9
B000FKD142,5.0,1
B000FKEWRM,5.0,2
B000FKEXAS,5.0,1
B000FKEXEE,3.0,1
B000FKF4OC,5.0,2
B000FKGT8W,4.0,6
B000FKGTHS,5.0,1
B000FKHVW0,5.0,1
B000FKHYOK,5.0,1
B000FKIYEO,3.0,8
B000FKIYKI,5.0,3
B000FKIYM6,5.0,1
B000FKK0DC,4.0,2
B000FKK0O6,5.0,1
B000FKK0OG,5.0,1
B000FKK0OQ,5.0,1
B000FKKBYU,5.0,1
B000FKL0D6,4.428571428571429,7
B000FKL0EU,5.0,4
B000FKL0O0,5.0,2
B000FKLNM4,5.0,1
B000FKLNME,5.0,1
B000FKMNK0,4.2,10
B000FKMNT6,5.0,2
B000FKMNUU,5.0,5
B000FKMNW8,5.0,1
B000FKQD42,4.333333333333333,15
B000FKQD5G,4.222222222222222,9
B000FKQDAQ,3.727272727272727,11
B000FKQDD8,5.0,2
B000FKQDDI,5.0,5
B000FL08AG,4.916666666666667,12
B000FL08AQ,4.7272727272727275,11
B000FL08B0,4.222222222222222,45
B000FL0A9K,3.5,2
B000FL0AG8,5.0,2
B000FL1I3C,5.0,1
B000FL1OOA,3.8,5
B000FL22DM,4.0625,16
B000FL3I5I,3.75,4
B000FL3ILM,3.5,2
B000FL3IM6,4.176470588235294,17
B000FL3KCO,4.0,3
B000FL3KDI,5.0,2
B000FL3KUG,4.0,1
B000FL3Z3S,5.0,1
B000FL521G,4.4375,16
B000FL52IY,4.714285714285714,7
B000FL5482,5.0,3
B000FL54AA,4.333333333333333,3
B000FL54GE,3.5,2
B000FL552C,5.0,1
B000FL95Q4,4.0,1
B000FL9EVA,5.0,1
B000FLD2P4,5.0,1
B000FLRNA4,4.0,1
B000FLSYEI,5.0,1
B000FLSYYS,5.0,1
B000FLUZ9K,5.0,2
B000FLWIZE,5.0,1
B000FM2YU2,3.0,1
B000FM9BEE,3.6666666666666665,6
B000FMBEFI,3.6666666666666665,6
B000FMDIKC,2.75,4
B000FMIMNK,4.2,5
B000FMMTHU,5.0,3
B000FMNNDY,4.0,1
B000FMOEOQ,5.0,1
B000FMTJJQ,4.666666666666667,12
B000FMTVDU,4.5,2
B000FMVOLW,5.0,3
B000FMXR5S,4.75,4
B000FMZMN8,5.0,8
B000FMZO8G,4.419047619047619,105
B000FMZO90,4.419047619047619,105
B000FN5OTY,4.714285714285714,7
B000FN9S78,5.0,1
B000FNADD6,4.75,4
B000FNADEU,3.3333333333333335,3
B000FNADGI,4.5,6
B000FNB3AI,4.152777777777778,144
B000FNB7UY,4.0,1
B000FNC60Y,4.5,2
B000FNCVR2,3.5762711864406778,59
B000FNCXL6,3.0,3
B000FNEX50,3.5762711864406778,59
B000FNEX8C,4.152777777777778,144
B000FNEZG2,3.5762711864406778,59
B000FNEZGM,3.5762711864406778,59
B000FNH1C2,4.152777777777778,144
B000FNH3KW,3.5762711864406778,59
B000FNJ5JO,2.8333333333333335,6
B000FNJ69S,5.0,4
B000FNJO6S,3.6666666666666665,3
B000FNK5YI,5.0,1
B000FNLEHK,5.0,2
B000FNLJRK,4.0,1
B000FO1NFC,4.5,2
B000FO955W,5.0,1
B000FO9FOS,4.0,1
B000FOAO84,4.0,1
B000FOIYS6,4.909090909090909,11
B000FOIYSG,5.0,1
B000FOIYX6,5.0,2
B000FOYMIC,3.3043478260869565,23
B000FP0JY2,3.3043478260869565,23
B000FP5K0U,5.0,1
B000FPCVY8,4.0,1
B000FPCVYI,5.0,3
B000FPDYQM,5.0,4
B000FPDYR6,5.0,2
B000FPDYRG,5.0,3
B000FPDYRQ,4.75,8
B000FPFC3K,5.0,2
B000FPFC3U,4.8,5
B000FPFC4E,3.2,5
B000FPFC4O,4.666666666666667,3
B000FPGYRI,5.0,1
B000FPGYS2,3.857142857142857,7
B000FPGYSW,4.363636363636363,11
B000FPGYT6,4.363636363636363,11
B000FPGYTG,4.363636363636363,11
B000FPGYTQ,4.170212765957447,47
B000FPGZ3Q,3.3333333333333335,3
B000FPGZFY,3.5,16
B000FPH1LQ,3.7777777777777777,9
B000FPH1NO,3.0,2
B000FPH1NY,4.642857142857143,14
B000FPH1T8,3.0,2
B000FPHGWU,4.5,2
B000FPJ4AC,1.0,1
B000FPJ4ES,2.5,2
B000FPJ4M0,3.125,8
B000FPJ4MU,3.5,16
B000FPJ6QO,4.222222222222222,63
B000FPJ6QY,3.6666666666666665,3
B000FPJ72W,4.444444444444445,9
B000FPJ740,3.3333333333333335,3
B000FPJ74U,3.8,5
B000FPJ75O,3.7777777777777777,9
B000FPJ77C,4.0,1
B000FPJ78G,4.2631578947368425,19
B000FPJ78Q,4.2631578947368425,19
B000FPJ79U,3.0,2
B000FPKMK8,5.0,2
B000FPKX3E,3.857142857142857,7
B000FPKX3O,4.666666666666667,3
B000FPKX4I,4.5,2
B000FPKX4S,4.2,5
B000FPKX5C,4.170212765957447,47
B000FPKX5M,5.0,1
B000FPKX84,5.0,1
B000FPKXK2,3.125,8
B000FPKXMK,3.5,16
B000FPKZPK,4.642857142857143,14
B000FPKZRI,3.0,2
B000FPKZS2,3.8,5
B000FPKZSM,5.0,3
B000FPKZT6,5.0,1
B000FPKZTQ,3.8333333333333335,6
B000FPKZWS,5.0,4
B000FPKZZA,5.0,1
B000FPM22E,4.363636363636363,11
B000FPM22O,4.327868852459017,61
B000FPM22Y,4.170212765957447,47
B000FPM23S,5.0,1
B000FPM28I,5.0,1
B000FPM2MY,3.125,8
B000FPM2NS,3.125,8
B000FPM2PG,3.125,8
B000FPM56C,4.444444444444445,9
B000FPM56W,4.444444444444445,9
B000FPM580,3.0,2
B000FPM58K,4.642857142857143,14
B000FPM594,3.8,5
B000FPM5BM,4.0,1
B000FPM5DA,4.538461538461538,13
B000FPM5EE,4.75,4
B000FPM5EO,4.5,2
B000FPM5FS,3.0,1
B000FPVKZE,5.0,1
B000FPVLDA,5.0,1
B000FPVM2A,1.0,1
B000FPWJJA,3.0,1
B000FPWTHW,5.0,1
B000FPX7SW,4.555555555555555,9
B000FPXMCI,4.777777777777778,9
B000FPYY3O,5.0,1
B000FQ0PS6,5.0,1
B000FQ0PUO,4.0,3
B000FQ0RCU,5.0,6
B000FR9HE8,5.0,1
B000FRS9NI,4.0,1
B000FRSRJE,4.0,1
B000FRSSFC,4.619718309859155,142
B000FRUNXC,5.0,1
B000FRV1V0,5.0,1
B000FRVV06,5.0,1
B000FRXI66,5.0,1
B000FRXO60,4.666666666666667,6
B000FRXO6U,4.666666666666667,6
B000FRZBXE,5.0,1
B000FSE1N4,5.0,3
B000FSE1TI,5.0,1
B000FSF9PI,5.0,1
B000FSH3MA,3.8372093023255816,43
B000FSKIOA,3.8372093023255816,43
B000FSPAO8,4.0,1
B000FSPQTM,3.1538461538461537,13
B000FSRN7U,3.8372093023255816,43
B000FTE4S0,4.0,1
B000FTFP60,5.0,1
B000FTP1IM,5.0,5
B000FTP1IW,5.0,5
B000FTP1K0,4.833333333333333,6
B000FTR4XC,5.0,5
B000FTR4YQ,4.833333333333333,6
B000FTR4Z0,4.833333333333333,6
B000FTR540,5.0,5
B000FTS82I,5.0,5
B000FTS83M,4.833333333333333,6
B000FTS86Y,3.5,4
B000FTS87I,5.0,5
B000FTU5H4,5.0,5
B000FTU5I8,4.833333333333333,6
B000FTU5M4,3.5,4
B000FTU5ME,3.5,4
B000FTU5MO,3.5,4
B000FTU5MY,5.0,5
B000FTU5N8,5.0,5
B000FTYQOM,4.0,2
B000FUJC6S,5.0,1
B000FULQIU,5.0,6
B000FUMH4W,5.0,1
B000FUOC86,3.0,1
B000FUPFUK,5.0,1
B000FUYCJ0,5.0,2
B000FV5F4U,5.0,1
B000FV8LPU,4.461538461538462,13
B000FV8OX4,3.0,1
B000FVBYCW,4.251461988304094,171
B000FVCVS8,4.6,5
B000FVDWU4,4.251461988304094,171
B000FVE1R2,3.2,5
B000FVMOW6,5.0,3
B000FVMQJC,4.5,2
B000FVMT3K,4.2,5
B000FVO8QG,5.0,1
B000FVULY4,5.0,2
B000FVUM02,4.4,5
B000FVUM0C,4.2,5
B000FVW1B0,5.0,1
B000FVW4OY,4.703703703703703,54
B000FVWJ7G,4.666666666666667,3
B000FVWJ8A,4.0,2
B000FVWJ8K,5.0,1
B000FVWJAI,5.0,1
B000FVXNX0,3.6666666666666665,6
B000FVY2GW,3.6666666666666665,3
B000FVYUFA,5.0,2
B000FVZESW,4.666666666666667,3
B000FVZHOS,5.0,1
B000FVZW70,4.0,3
B000FVZW7K,4.2,10
B000FVZW84,3.0,2
B000FVZW8E,3.6666666666666665,3
B000FVZW8O,5.0,2
B000FVZW9I,5.0,1
B000FW0NEQ,4.622222222222222,45
B000FW0NIC,4.622222222222222,45
B000FW3RSU,4.622222222222222,45
B000FWAWVA,4.0,2
B000FWCPNI,4.0,5
B000FXUYDU,5.0,1
B000FXYLQ6,5.0,1
B000FYVKOG,5.0,2
B000FYVKRS,4.155555555555556,45
B000FYVKVE,3.5,4
B000FYVKW8,3.1666666666666665,6
B000FYXBE8,4.384615384615385,13
B000FYXBG6,4.5,2
B000FYXBHU,3.8461538461538463,13
B000FYXBO8,5.0,1
B000FYXBPW,4.529411764705882,17
B000FYYOS0,4.25,4
B000FYYOTO,4.666666666666667,6
B000FYYOTY,5.0,2
B000FYYOYO,4.533333333333333,15
B000FYYOZI,4.416666666666667,12
B000FYYP1Q,4.5,4
B000FZ0T74,4.5,2
B000FZ0TCE,4.4,5
B000FZ0TCY,3.1666666666666665,6
B000FZ0TE2,5.0,1
B000FZ0TL0,4.615384615384615,13
B000FZ1QQW,5.0,1
B000FZ2M5G,5.0,1
B000FZRYE0,4.5,4
B000FZRYM2,5.0,1
B000FZRYOK,4.75,4
B000FZRYPO,4.666666666666667,12
B000FZU08M,5.0,1
B000FZU0N2,4.0,2
B000FZV3O2,5.0,1
B000FZV3RY,5.0,1
B000FZV432,5.0,1
B000FZVCS4,3.0,1
B000FZWSI2,4.0,4
B000FZWSKU,5.0,2
B000FZWSPA,5.0,1
B000FZWSWI,3.0,2
B000FZX9J4,1.0,1
B000FZX9JO,5.0,1
B000FZXCTQ,5.0,1
B000FZYMJK,4.8,10
B000FZYSVC,5.0,1
B000FZYWG8,1.0,1
B000G00ONC,4.0,1
B000G0EM4O,5.0,3
B000G0EP78,4.222222222222222,18
B000G0I164,4.0,1
B000G16E5S,5.0,2
B000G1766O,4.5,10
B000G17682,3.533333333333333,15
B000G1769G,4.666666666666667,3
B000G176AK,3.875,8
B000G176B4,3.8,5
B000G176C8,4.428571428571429,7
B000G176CI,4.538461538461538,13
B000G176D2,4.166666666666667,6
B000G176DC,5.0,4
B000G176DW,3.6,5
B000G176EG,3.75,8
B000G176EQ,4.1,10
B000G17Y0C,4.8,5
B000G17Y9I,5.0,4
B000G18NO8,3.888888888888889,9
B000G18NQG,4.6923076923076925,13
B000G18NR0,3.888888888888889,9
B000G18NRU,4.4,5
B000G18NS4,4.444444444444445,9
B000G18NSE,4.285714285714286,7
B000G1CG50,4.6,10
B000G1CG5A,5.0,1
B000G1CG5K,4.5,2
B000G1CG5U,4.666666666666667,3
B000G1CG64,5.0,2
B000G1CPRO,4.8,5
B000G1CPUG,3.6666666666666665,3
B000G1CPV0,5.0,4
B000G1CPWY,3.0,3
B000G1CPZQ,3.0,6
B000G1CQ00,4.285714285714286,7
B000G1EO0A,4.888888888888889,9
B000G1EO14,4.375,8
B000G1EO1Y,3.142857142857143,7
B000G1EO3W,5.0,2
B000G1EO4G,4.090909090909091,11
B000G1EO64,4.166666666666667,6
B000G1EO6E,3.857142857142857,7
B000G1EO6O,5.0,2
B000G1EO78,4.333333333333333,3
B000G1IILQ,4.5,2
B000G1ILU4,3.875,8
B000G1KNU0,5.0,1
B000G1PAC6,4.071428571428571,14
B000G1W2UE,4.0,1
B000G1X456,4.125,8
B000G1X45G,4.777777777777778,9
B000G1X45Q,5.0,1
B000G200Y8,5.0,1
B000G201FG,5.0,9
B000G25PXY,3.5,2
B000G26KQU,4.0,1
B000G2UPXO,4.0,1
B000G2UUDO,5.0,6
B000G2UUOS,4.3125,32
B000G30R3Q,4.0,5
B000G30R6I,3.6666666666666665,3
B000G30R7M,4.0,5
B000G31KIC,5.0,3
B000G31KUA,5.0,1
B000G31L0E,5.0,1
B000G31L2W,4.0,2
B000G32YEG,3.5294117647058822,17
B000G33MVK,5.0,3
B000G33N3W,5.0,4
B000G34R82,5.0,2
B000G34R9Q,4.0,5
B000G35JNE,4.0,1
B000G35K6A,5.0,4
B000G3EMTQ,5.0,1
B000G3EMY6,5.0,1
B000G5WI68,5.0,1
B000G65224,5.0,1
B000G666U6,3.0,1
B000G66N4U,5.0,2
B000G671R8,5.0,1
B000G671RI,3.3333333333333335,3
B000G671SM,3.75,4
B000G671U0,1.0,1
B000G671UA,1.0,1
B000G68IES,5.0,2
B000G6BX9U,5.0,1
B000G6BXAE,3.0,1
B000G6BXAO,5.0,1
B000G6BXD6,3.5,2
B000G6L2ZU,5.0,2
B000G6MBUA,4.004651162790697,215
B000G6MBWI,4.5,52
B000G6MBX2,4.5,52
B000G6O2QG,4.0092592592592595,216
B000G6O2S4,4.405405405405405,74
B000G6PUZS,5.0,1
B000G6PV3Y,4.0,1
B000G6Q4FI,4.343283582089552,67
B000G6Q4GW,4.405405405405405,74
B000G6Q88G,5.0,1
B000G6QUUC,5.0,1
B000G6RPMY,4.0,1
B000G6RPOC,4.0,1
B000G6RYNE,4.004651162790697,215
B000G6RYOI,4.405405405405405,74
B000G6STC4,5.0,1
B000G6STQK,5.0,1
B000G6STRO,5.0,1
B000G6T2UW,4.75,12
B000G6TNLA,1.0,1
B000G6TNM4,5.0,1
B000G6TNS8,3.5,2
B000G6TNTW,5.0,2
B000G6TS74,4.148148148148148,27
B000G6V8C2,5.0,1
B000G6VDTU,4.0,1
B000G6XFKA,2.0,1
B000G6XFLE,3.0,2
B000G6XFN2,2.0,1
B000G6XFPU,5.0,1
B000G6XG1I,5.0,1
B000G7I7DO,3.5833333333333335,12
B000G7LQ50,4.0,1
B000G7LQ78,5.0,1
B000G7LQ96,5.0,1
B000G7LQIM,3.0,1
B000G7NI1U,4.0,5
B000G7NI4C,5.0,1
B000G7P50M,4.5,10
B000G7RMN0,5.0,2
B000G7RN1G,4.0,1
B000G7RVTA,5.0,1
B000G7TBKM,4.545454545454546,55
B000G7TBMK,4.5,10
B000G7TBP2,5.0,3
B000G7TBSO,4.666666666666667,6
B000G7TBUC,4.351351351351352,37
B000G7TBUW,4.351351351351352,37
B000G7TBZW,4.478260869565218,23
B000G7TC38,3.6666666666666665,3
B000G7TGU2,5.0,2
B000G7TGWK,4.75,4
B000G7TH24,4.5,8
B000G7UDPY,3.125,8
B000G7V394,4.0,6
B000G7V3BM,4.545454545454546,55
B000G7V3HG,5.0,2
B000G7V3K8,4.666666666666667,3
B000G7V3LC,5.0,2
B000G7V3N0,4.478260869565218,23
B000G7V3R6,4.478260869565218,23
B000G7VYRA,4.545454545454546,55
B000G7VYTS,4.545454545454546,55
B000G7VYWA,4.351351351351352,37
B000G7VYWU,4.714285714285714,7
B000G7VZ56,4.478260869565218,23
B000G7VZ7Y,4.642857142857143,14
B000G7VZEM,5.0,1
B000G7WWW6,4.703703703703703,54
B000G7X0MW,4.6923076923076925,13
B000G7X0NQ,4.666666666666667,3
B000G7X0OK,4.384615384615385,13
B000G7YO2M,4.703703703703703,54
B000G7YRRO,4.0,4
B000G7YRS8,3.0,2
B000G80R6S,4.703703703703703,54
B000G818BQ,3.9,10
B000G82L5I,4.933333333333334,15
B000G82L62,4.925,40
B000G82L7G,5.0,1
B000G8399A,3.6363636363636362,11
B000G9VEBO,5.0,2
B000GA94I8,4.666666666666667,6
B000GA94JW,4.666666666666667,6
B000GAAXKG,4.5,2
B000GABZ6W,4.666666666666667,6
B000GAO38O,5.0,1
B000GAO91K,4.583333333333333,36
B000GAO92E,4.0,3
B000GAPPAY,5.0,1
B000GAQE3G,4.428571428571429,7
B000GAQE4A,4.333333333333333,6
B000GARX3G,5.0,1
B000GAS33U,5.0,1
B000GAT6MM,4.445255474452555,137
B000GAT6NG,4.802056555269923,389
B000GAT6OU,4.4,5
B000GATCRQ,4.555555555555555,9
B000GAUKN6,4.0,5
B000GAUKNG,4.0,1
B000GAUKOU,5.0,1
B000GAUKP4,4.0,3
B000GAUKPE,5.0,1
B000GAUKRC,4.75,4
B000GAUKS6,5.0,1
B000GAUUTA,5.0,1
B000GAW214,4.5,2
B000GAW246,5.0,1
B000GAWH4G,5.0,7
B000GAXRMW,3.0,1
B000GAYE38,5.0,5
B000GAZ0QI,3.3846153846153846,13
B000GAZPWM,4.666666666666667,3
B000GAZPXG,5.0,1
B000GAZPY0,3.5,2
B000GB0THM,2.0,1
B000GB0TK4,5.0,2
B000GB0TMW,4.421052631578948,38
B000GB0TVI,5.0,2
B000GB0U44,5.0,2
B000GB0UFI,3.6666666666666665,3
B000GB0UGC,4.421052631578948,38
B000GB0V6Q,1.0,1
B000GB0VAM,2.0,1
B000GB0VBG,5.0,2
B000GB0VC0,3.0,1
B000GB0VF2,5.0,1
B000GB0VOS,5.0,2
B000GB2506,5.0,1
B000GB2524,5.0,1
B000GB254M,4.333333333333333,3
B000GB257Y,5.0,1
B000GB25LA,2.0,1
B000GB25P6,4.333333333333333,3
B000GB26VY,2.0,1
B000GB2754,4.333333333333333,3
B000GB27EA,5.0,2
B000GB3LRM,5.0,1
B000GB3LYA,5.0,2
B000GB3M30,5.0,1
B000GB3MBM,5.0,2
B000GB3MP8,5.0,1
B000GB3MQM,5.0,1
B000GB3NS4,4.421052631578948,38
B000GB3O06,5.0,2
B000GB4U4A,4.222222222222222,9
B000GB7OZC,5.0,1
B000GB7P4W,5.0,2
B000GB7PG0,5.0,2
B000GB7PII,1.0,1
B000GB7PL0,5.0,1
B000GB7PXS,5.0,2
B000GB7PYC,3.0,1
B000GB7QXC,5.0,1
B000GB7QZK,5.0,1
B000GB7R6I,5.0,1
B000GB7RV8,4.421052631578948,38
B000GB7SGW,3.0,1
B000GBDKR8,3.6666666666666665,3
B000GBH61O,5.0,1
B000GBJ7X4,3.0,1
B000GBKR74,5.0,1
B000GBOM0C,4.7272727272727275,11
B000GBOM0M,4.7272727272727275,11
B000GBTLOE,4.25,4
B000GBX1YA,5.0,1
B000GBXG2C,4.6,5
B000GBYG08,5.0,1
B000GBYR9I,3.4,5
B000GBYZYU,4.666666666666667,3
B000GBZ10W,3.4,5
B000GC0FIE,5.0,1
B000GC1XZI,5.0,2
B000GC2HXA,4.714285714285714,7
B000GCJ71A,3.0,3
B000GCL5JW,5.0,1
B000GCL5V0,4.0,1
B000GD3SW8,5.0,1
B000GD5KWE,5.0,1
B000GD653C,5.0,2
B000GD8TOU,5.0,1
B000GD9O3U,5.0,1
B000GD9UJI,5.0,1
B000GDAVXW,4.5,2
B000GDAWRC,1.0,1
B000GDAYA2,5.0,1
B000GDB096,3.0,2
B000GDGQ7W,4.0,1
B000GE8T58,5.0,1
B000GECCC4,5.0,1
B000GERWUG,5.0,1
B000GEVGXA,1.0,1
B000GF0JEQ,4.0,1
B000GF22LY,5.0,1
B000GF3CHM,5.0,1
B000GF56OY,3.5,4
B000GFSVFA,4.0,4
B000GFYRHG,5.0,7
B000GFYRHQ,4.166666666666667,6
B000GFYRI0,3.5,4
B000GFYRIA,4.6923076923076925,13
B000GFYRIK,5.0,8
B000GFYRIU,5.0,16
B000GFYRJ4,4.428571428571429,7
B000GFYRJE,4.666666666666667,18
B000GFYRK8,4.6,5
B000GFYRKI,4.666666666666667,6
B000GFYRLW,3.75,4
B000GFYRM6,4.583333333333333,12
B000GFYRMG,4.333333333333333,3
B000GFYRN0,5.0,3
B000GFYV2W,5.0,1
B000GFZIN8,4.0,1
B000GG0BLQ,4.65,20
B000GG0BM0,4.833333333333333,6
B000GG0BMA,5.0,4
B000GG0BN4,4.5,4
B000GG0BNE,3.5,10
B000GG0BNO,4.5,4
B000GG0BNY,4.666666666666667,6
B000GG0BOI,4.777777777777778,9
B000GG0BP2,5.0,1
B000GG0BPM,5.0,4
B000GG0BPW,4.2,5
B000GG0BQ6,4.833333333333333,6
B000GG0GPC,5.0,1
B000GG1O6C,5.0,9
B000GG1O6M,4.391304347826087,23
B000GG1O6W,5.0,4
B000GG1O7Q,3.5,2
B000GG1O80,5.0,6
B000GG1O8A,3.6666666666666665,3
B000GG1O8K,5.0,3
B000GG1O8U,3.090909090909091,11
B000GG1O94,3.2857142857142856,7
B000GG1O9E,5.0,2
B000GG1O9O,4.4,5
B000GG1OAI,4.5,4
B000GG1OAS,4.5,2
B000GG1OB2,3.8333333333333335,6
B000GG1OBC,5.0,1
B000GG1S4U,1.0,2
B000GG1UIE,5.0,3
B000GG5IXM,4.666666666666667,3
B000GG5IXW,4.375,16
B000GG5IY6,4.8,5
B000GG5IYQ,5.0,7
B000GG5IZA,5.0,6
B000GG5IZK,5.0,2
B000GG5J0Y,4.0,1
B000GG5J18,5.0,4
B000GG5J1I,4.4,5
B000GG5J1S,1.0,1
B000GG5J22,5.0,1
B000GG5N9G,5.0,1
B000GGOD24,4.5,2
B000GGOEBE,5.0,2
B000GGOEGO,3.0,1
B000GGQ5HK,1.0,1
B000GGQH46,5.0,1
B000GGWDGW,5.0,1
B000GGXEEW,4.0,1
B000GGY5TU,5.0,1
B000GHFRYG,5.0,1
B000GHHMXA,5.0,1
B000GHJJVI,3.8,5
B000GI0D9E,5.0,3
B000GIKT8O,5.0,1
B000GINU0S,4.315789473684211,19
B000GINU8K,4.315789473684211,19
B000GIOEQM,1.0,1
B000GIOG4M,5.0,1
B000GIP49I,3.3333333333333335,3
B000GITZF2,5.0,1
B000GJ07H6,1.0,1
B000GJ2X5K,2.0,1
B000GJ3JUS,2.5,4
B000GJ4PZG,3.5,4
B000GJ5JO2,3.0,2
B000GJF5AA,5.0,1
B000GJOROU,4.166666666666667,12
B000GJQ5C2,4.176470588235294,17
B000GJQ8J2,5.0,1
B000GKEYT2,4.608695652173913,46
B000GKNXZS,5.0,2
B000GKTB7C,5.0,1
B000GKTNXE,3.3333333333333335,3
B000GKVRRO,3.5,2
B000GLOKC2,1.0,1
B000GLON6U,5.0,3
B000GLUEFO,4.5,2
B000GLYOW8,4.0,2
B000GLZQBQ,5.0,1
B000GPFU7M,5.0,1
B000GPFV3A,5.0,1
B000GPFV4E,5.0,1
B000GPHCR8,5.0,2
B000GPHIHW,3.0,3
B000GPHIO0,5.0,3
B000GPKC0C,4.5,2
B000GPKHOI,4.0,4
B000GPKI10,5.0,2
B000GPM9IK,3.75,8
B000GPMGHY,5.0,1
B000GPNKRE,4.380952380952381,21
B000GPO74O,4.0,2
B000GPQOFO,2.5,2
B000GPRNGS,4.666666666666667,21
B000GPRTYY,5.0,1
B000GPTC8U,4.722222222222222,18
B000GPTI4S,5.0,1
B000GPTZ2S,4.0,2
B000GPVU7Q,5.0,1
B000GPW55M,4.5,2
B000GPXIEY,4.222222222222222,9
B000GPXQO6,5.0,3
B000GPXRQS,2.3333333333333335,3
B000GPXRRW,5.0,7
B000GPXRS6,4.3076923076923075,13
B000GPY348,3.0,2
B000GPY35C,4.5,2
B000GPY370,5.0,1
B000GQ02Y2,3.3333333333333335,3
B000GQ02YC,4.5,2
B000GQ03K0,4.666666666666667,3
B000GQ1Q3S,1.0,1
B000GQ1Q8I,3.0,1
B000GQ4P5O,5.0,4
B000GQ61BU,5.0,3
B000GQ80TQ,4.371428571428571,35
B000GQ816I,3.75,4
B000GQ81LS,5.0,1
B000GQQ7GO,4.2,5
B000GQTP1S,4.608695652173913,46
B000GR986O,5.0,1
B000GRBSV2,5.0,1
B000GRBSZS,5.0,1
B000GRBTUC,5.0,2
B000GRCSS4,3.0,1
B000GRDRV6,5.0,1
B000GREO54,4.5,2
B000GREO68,5.0,5
B000GREOA4,5.0,1
B000GRGSS0,3.75,4
B000GRGT7U,4.0,3
B000GRGT9I,5.0,2
B000GRGTB6,5.0,1
B000GRGTC0,5.0,1
B000GRGU24,4.666666666666667,3
B000GRGU2O,4.0,1
B000GT3HPK,5.0,5
B000GT5W8U,5.0,1
B000GT7WHE,4.0,2
B000GTFL90,5.0,5
B000GTJQN2,2.6,5
B000GTP7YE,5.0,1
B000GTSCYQ,5.0,1
B000GULKW6,5.0,1
B000GUMUKC,5.0,1
B000GUOA8W,4.666666666666667,3
B000GUTMGW,5.0,1
B000GW0U66,4.125,8
B000GW0UGG,4.212121212121212,66
B000GW23PC,3.642857142857143,14
B000GW257S,4.3125,16
B000GW46D4,3.5128205128205128,78
B000GW46DE,3.5128205128205128,78
B000GW46EI,3.642857142857143,14
B000GW6786,3.5128205128205128,78
B000GW67JK,4.0,3
B000GW67KY,4.212121212121212,66
B000GW68Z8,4.125,8
B000GW68ZI,4.428571428571429,14
B000GWEZTE,5.0,2
B000GWHFZA,3.2,5
B000GWKKKC,4.2,5
B000GWKO7G,4.5,52
B000GWLR72,4.5,52
B000GWLR86,4.2,5
B000GWLUGU,4.5,52
B000GWTOP4,4.0,1
B000GX7MB6,3.0,1
B000GXQMEE,1.0,1
B000GZ1BNE,5.0,6
B000GZ3B1O,5.0,6
B000GZAWJI,5.0,1
B000GZCVSS,4.0,1
B000GZEVTA,5.0,4
B000GZEVYA,3.0,1
B000GZEWEE,1.6666666666666667,3
B000GZGWMO,5.0,1
B000GZGWSI,5.0,1
B000GZS9Q6,5.0,8
B000GZS9U2,4.8,5
B000GZSB6E,5.0,2
B000GZSBUU,5.0,4
B000GZSBZ0,5.0,2
B000GZSCHC,5.0,1
B000GZSCKO,4.933333333333334,15
B000GZSCQ8,4.5,2
B000GZSCW2,5.0,5
B000GZSDPS,4.142857142857143,7
B000GZSDSA,4.5625,16
B000GZSDW6,4.0,1
B000GZSDZI,4.142857142857143,14
B000GZSEDE,5.0,1
B000GZSI5I,4.0,1
B000GZSI7G,4.666666666666667,3
B000GZSIBM,5.0,1
B000GZU784,5.0,1
B000GZU7DO,5.0,1
B000GZU7QQ,4.909090909090909,11
B000GZU7SY,4.461538461538462,13
B000GZU7YS,5.0,1
